target_date,location,count
2025-03-22,CO,2
2025-03-23,CO,7
2025-03-24,CO,7
2025-03-25,CO,0
2025-03-26,CO,0
2025-03-27,CO,0
2025-03-28,CO,0
2025-03-29,CO,0
2025-03-30,CO,0
2025-03-31,CO,0
2025-04-01,CO,0
2025-04-02,CO,0
2025-04-03,CO,0
2025-04-04,CO,0
2025-04-05,CO,0
2025-04-06,CO,0
2025-04-07,CO,0
2025-04-08,CO,0
2025-04-09,CO,0
2025-04-10,CO,0
2025-04-11,CO,0
2025-04-12,CO,0
2025-04-13,CO,0
2025-04-14,CO,0
2025-04-15,CO,0
2025-04-16,CO,0
2025-03-16,CT,0
2025-03-17,CT,0
2025-03-18,CT,0
2025-03-19,CT,0
2025-03-20,CT,0
2025-03-21,CT,0
2025-03-22,CT,0
2025-03-23,CT,0
2025-03-24,CT,0
2025-03-25,CT,0
2025-03-26,CT,0
2025-03-27,CT,0
2025-03-28,CT,0
2025-03-29,CT,0
2025-03-30,CT,0
2025-03-31,CT,0
2025-04-01,CT,0
2025-04-02,CT,0
2025-04-03,CT,0
2025-04-04,CT,0
2025-04-05,CT,0
2025-04-06,CT,0
2025-04-07,CT,0
2025-04-08,CT,0
2025-04-09,CT,0
2025-04-10,CT,0
2025-04-11,CT,0
2025-04-12,CT,0
2025-04-13,CT,0
2025-04-14,CT,0
2025-04-15,CT,0
2025-04-16,CT,0
2025-03-16,DC,0
2025-03-17,DC,1
2025-03-18,DC,0
2025-03-19,DC,0
2025-03-20,DC,0
2025-03-21,DC,0
2025-03-22,DC,0
2025-03-23,DC,0
2025-03-24,DC,0
2025-03-25,DC,0
2025-03-26,DC,1
2025-03-27,DC,0
2025-03-28,DC,1
2025-03-29,DC,0
2025-03-30,DC,0
2025-03-31,DC,0
2025-04-01,DC,0
2025-04-02,DC,0
2025-04-03,DC,0
2025-04-04,DC,0
2025-04-05,DC,0
2025-04-06,DC,0
2025-04-07,DC,0
2025-04-08,DC,0
2025-04-09,DC,0
2025-04-10,DC,0
2025-04-11,DC,0
2025-04-12,DC,0
2025-04-13,DC,0
2025-04-14,DC,0
2025-04-15,DC,0
2025-04-16,DC,0
2025-03-16,DE,0
2025-03-17,DE,3
2025-03-18,DE,0
2025-03-19,DE,0
2025-03-20,DE,0
2025-03-21,DE,0
2025-03-22,DE,0
2025-03-23,DE,0
2025-03-24,DE,0
2025-03-25,DE,1
2025-03-26,DE,0
2025-03-27,DE,0
2025-03-28,DE,0
2025-03-29,DE,0
2025-03-30,DE,0
2025-03-31,DE,0
2025-04-01,DE,0
2025-04-02,DE,0
2025-04-03,DE,0
2025-04-04,DE,0
2025-04-05,DE,0
2025-04-06,DE,0
2025-04-07,DE,0
2025-04-08,DE,0
2025-04-09,DE,0
2025-04-10,DE,0
2025-04-11,DE,0
2025-04-12,DE,0
2025-04-13,DE,0
2025-04-14,DE,0
2025-04-15,DE,0
2025-04-16,DE,0
2025-03-16,FL,0
2025-03-17,FL,0
2025-03-18,FL,0
2025-03-19,FL,0
2025-03-20,FL,0
2025-03-21,FL,0
2025-03-22,FL,0
2025-03-23,FL,0
2025-03-24,FL,1
2025-03-25,FL,0
2025-03-26,FL,0
2025-03-27,FL,1
2025-03-28,FL,0
2025-03-29,FL,0
2025-03-30,FL,0
2025-03-31,FL,0
2025-04-01,FL,0
2025-04-02,FL,0
2025-04-03,FL,0
2025-04-04,FL,0
2025-04-05,FL,0
2025-04-06,FL,0
2025-04-07,FL,0
2025-04-08,FL,0
2025-04-09,FL,0
2025-04-10,FL,0
2025-04-11,FL,0
2025-04-12,FL,0
2025-04-13,FL,0
2025-04-14,FL,0
2025-04-15,FL,0
2025-04-16,FL,0
2025-03-16,GA,0
2025-03-17,GA,0
2025-03-18,GA,0
2025-03-19,GA,0
2025-03-20,GA,0
2025-03-21,GA,0
2025-03-22,GA,0
2025-03-23,GA,0
2025-03-24,GA,0
2025-03-25,GA,1
2025-03-26,GA,0
2025-03-27,GA,1
2025-03-28,GA,0
2025-03-29,GA,0
2025-03-30,GA,0
2025-03-31,GA,0
2025-04-01,GA,0
2025-04-02,GA,0
2025-04-03,GA,0
2025-04-04,GA,0
2025-04-05,GA,0
2025-04-06,GA,0
2025-04-07,GA,0
2025-04-08,GA,0
2025-04-09,GA,0
2025-04-10,GA,0
2025-04-11,GA,0
2025-04-12,GA,0
2025-04-13,GA,0
2025-04-14,GA,0
2025-04-15,GA,0
2025-04-16,GA,0
2025-03-16,HI,0
2025-03-17,HI,0
2025-03-18,HI,0
2025-03-19,HI,0
2025-03-20,HI,0
2025-03-21,HI,0
2025-03-22,HI,0
2025-03-23,HI,0
2025-03-24,HI,0
2025-03-25,HI,0
2025-03-26,HI,0
2025-03-27,HI,0
2025-03-28,HI,0
2025-03-29,HI,0
2025-03-30,HI,0
2025-03-31,HI,0
2025-04-01,HI,0
2025-04-02,HI,0
2025-04-03,HI,0
2025-04-04,HI,0
2025-04-05,HI,0
2025-04-06,HI,0
2025-04-07,HI,0
2025-04-08,HI,0
2025-04-09,HI,0
2025-04-10,HI,0
2025-04-11,HI,0
2025-04-12,HI,0
2025-04-13,HI,0
2025-04-14,HI,0
2025-04-15,HI,0
2025-04-16,HI,0
2025-03-16,IA,0
2025-03-17,IA,4
2025-03-18,IA,1
2025-03-19,IA,2
2025-03-20,IA,0
2025-03-21,IA,1
2025-03-22,IA,1
2025-03-23,IA,1
2025-03-24,IA,2
2025-03-25,IA,0
2025-03-26,IA,0
2025-03-27,IA,0
2025-03-28,IA,0
2025-03-29,IA,0
2025-03-30,IA,0
2025-03-31,IA,1
2025-04-01,IA,5
2025-04-02,IA,1
2025-04-03,IA,0
2025-04-04,IA,1
2025-04-05,IA,0
2025-04-06,IA,0
2025-04-07,IA,0
2025-04-08,IA,0
2025-04-09,IA,0
2025-04-10,IA,0
2025-04-11,IA,0
2025-04-12,IA,0
2025-04-13,IA,0
2025-04-14,IA,0
2025-04-15,IA,0
2025-04-16,IA,0
2025-03-16,ID,0
2025-03-17,ID,0
2025-03-18,ID,0
2025-03-19,ID,0
2025-03-20,ID,0
2025-03-21,ID,0
2025-03-22,ID,0
2025-03-23,ID,0
2025-03-24,ID,0
2025-03-25,ID,0
2025-03-26,ID,0
2025-03-27,ID,0
2025-03-28,ID,0
2025-03-29,ID,0
2025-03-30,ID,0
2025-03-31,ID,0
2025-04-01,ID,0
2025-04-02,ID,0
2025-04-03,ID,0
2025-04-04,ID,0
2025-04-05,ID,0
2025-04-06,ID,0
2025-04-07,ID,0
2025-04-08,ID,0
2025-04-09,ID,0
2025-04-10,ID,0
2025-04-11,ID,0
2025-04-12,ID,0
2025-04-13,ID,0
2025-04-14,ID,0
2025-04-15,ID,0
2025-04-16,ID,0
2025-03-16,IL,6
2025-03-17,IL,7
2025-03-18,IL,8
2025-03-19,IL,3
2025-03-20,IL,8
2025-03-21,IL,8
2025-03-22,IL,5
2025-03-23,IL,9
2025-03-24,IL,7
2025-03-25,IL,5
2025-03-26,IL,6
2025-03-27,IL,4
2025-03-28,IL,2
2025-03-29,IL,1
2025-03-30,IL,0
2025-03-31,IL,0
2025-04-01,IL,0
2025-04-02,IL,0
2025-04-03,IL,0
2025-04-04,IL,0
2025-04-05,IL,0
2025-04-06,IL,0
2025-04-07,IL,0
2025-04-08,IL,0
2025-04-09,IL,0
2025-04-10,IL,0
2025-04-11,IL,0
2025-04-12,IL,0
2025-04-13,IL,0
2025-04-14,IL,0
2025-04-15,IL,0
2025-04-16,IL,0
2025-03-16,IN,0
2025-03-17,IN,0
2025-03-18,IN,0
2025-03-19,IN,0
2025-03-20,IN,0
2025-03-21,IN,0
2025-03-22,IN,0
2025-03-23,IN,0
2025-03-24,IN,0
2025-03-25,IN,0
2025-03-26,IN,0
2025-03-27,IN,1
2025-03-28,IN,0
2025-03-29,IN,0
2025-03-30,IN,0
2025-03-31,IN,0
2025-04-01,IN,0
2025-04-02,IN,0
2025-04-03,IN,0
2025-04-04,IN,0
2025-04-05,IN,0
2025-04-06,IN,0
2025-04-07,IN,0
2025-04-08,IN,0
2025-04-09,IN,0
2025-04-10,IN,0
2025-04-11,IN,0
2025-04-12,IN,0
2025-04-13,IN,0
2025-04-14,IN,0
2025-04-15,IN,0
2025-04-16,IN,0
2025-03-16,KS,0
2025-03-17,KS,0
2025-03-18,KS,0
2025-03-19,KS,0
2025-03-20,KS,0
2025-03-21,KS,0
2025-03-22,KS,0
2025-03-23,KS,0
2025-03-24,KS,0
2025-03-25,KS,0
2025-03-26,KS,0
2025-03-27,KS,0
2025-03-28,KS,0
2025-03-29,KS,0
2025-03-30,KS,0
2025-03-31,KS,0
2025-04-01,KS,0
2025-04-02,KS,0
2025-04-03,KS,0
2025-04-04,KS,0
2025-04-05,KS,0
2025-04-06,KS,0
2025-04-07,KS,0
2025-04-08,KS,0
2025-04-09,KS,0
2025-04-10,KS,0
2025-04-11,KS,0
2025-04-12,KS,0
2025-04-13,KS,0
2025-04-14,KS,0
2025-04-15,KS,0
2025-04-16,KS,0
2025-03-16,KY,0
2025-03-17,KY,0
2025-03-18,KY,0
2025-03-19,KY,0
2025-03-20,KY,0
2025-03-21,KY,0
2025-03-22,KY,0
2025-03-23,KY,0
2025-03-24,KY,0
2025-03-25,KY,0
2025-03-26,KY,0
2025-03-27,KY,0
2025-03-28,KY,0
2025-03-29,KY,0
2025-03-30,KY,0
2025-03-31,KY,0
2025-04-01,KY,0
2025-04-02,KY,0
2025-04-03,KY,0
2025-04-04,KY,0
2025-04-05,KY,0
2025-04-06,KY,0
2025-04-07,KY,0
2025-04-08,KY,0
2025-04-09,KY,0
2025-04-10,KY,0
2025-04-11,KY,0
2025-04-12,KY,0
2025-04-13,KY,0
2025-04-14,KY,0
2025-04-15,KY,0
2025-04-16,KY,0
2025-03-16,LA,0
2025-03-17,LA,0
2025-03-18,LA,0
2025-03-19,LA,0
2025-03-20,LA,0
2025-03-21,LA,0
2025-03-22,LA,0
2025-03-23,LA,0
2025-03-24,LA,0
2025-03-25,LA,0
2025-03-26,LA,0
2025-03-27,LA,0
2025-03-28,LA,0
2025-03-29,LA,0
2025-03-30,LA,0
2025-03-31,LA,0
2025-04-01,LA,0
2025-04-02,LA,0
2025-04-03,LA,0
2025-04-04,LA,0
2025-04-05,LA,0
2025-04-06,LA,0
2025-04-07,LA,0
2025-04-08,LA,0
2025-04-09,LA,0
2025-04-10,LA,0
2025-04-11,LA,0
2025-04-12,LA,0
2025-04-13,LA,0
2025-04-14,LA,0
2025-04-15,LA,0
2025-04-16,LA,0
2025-03-16,MA,0
2025-03-17,MA,0
2025-03-18,MA,0
2025-03-19,MA,1
2025-03-20,MA,0
2025-03-21,MA,0
2025-03-22,MA,0
2025-03-23,MA,0
2025-03-24,MA,4
2025-03-25,MA,1
2025-03-26,MA,2
2025-03-27,MA,0
2025-03-28,MA,0
2025-03-29,MA,0
2025-03-30,MA,0
2025-03-31,MA,0
2025-04-01,MA,0
2025-04-02,MA,0
2025-04-03,MA,0
2025-04-04,MA,0
2025-04-05,MA,0
2025-04-06,MA,0
2025-04-07,MA,0
2025-04-08,MA,0
2025-04-09,MA,0
2025-04-10,MA,0
2025-04-11,MA,0
2025-04-12,MA,0
2025-04-13,MA,0
2025-04-14,MA,0
2025-04-15,MA,0
2025-04-16,MA,0
2025-03-16,MD,1
2025-03-17,MD,0
2025-03-18,MD,1
2025-03-19,MD,0
2025-03-20,MD,0
2025-03-21,MD,0
2025-03-22,MD,0
2025-03-23,MD,0
2025-03-24,MD,2
2025-03-25,MD,4
2025-03-26,MD,3
2025-03-27,MD,1
2025-03-28,MD,1
2025-03-29,MD,0
2025-03-30,MD,0
2025-03-31,MD,0
2025-04-01,MD,0
2025-04-02,MD,0
2025-04-03,MD,0
2025-04-04,MD,0
2025-04-05,MD,0
2025-04-06,MD,0
2025-04-07,MD,0
2025-04-08,MD,0
2025-04-09,MD,0
2025-04-10,MD,0
2025-04-11,MD,0
2025-04-12,MD,0
2025-04-13,MD,0
2025-04-14,MD,0
2025-04-15,MD,0
2025-04-16,MD,0
2025-03-16,ME,0
2025-03-17,ME,0
2025-03-18,ME,0
2025-03-19,ME,0
2025-03-20,ME,0
2025-03-21,ME,0
2025-03-22,ME,0
2025-03-23,ME,0
2025-03-24,ME,0
2025-03-25,ME,0
2025-03-26,ME,0
2025-03-27,ME,0
2025-03-28,ME,0
2025-03-29,ME,0
2025-03-30,ME,0
2025-03-31,ME,0
2025-04-01,ME,0
2025-04-02,ME,0
2025-04-03,ME,0
2025-04-04,ME,0
2025-04-05,ME,0
2025-04-06,ME,0
2025-04-07,ME,0
2025-04-08,ME,0
2025-04-09,ME,0
2025-04-10,ME,0
2025-04-11,ME,0
2025-04-12,ME,0
2025-04-13,ME,0
2025-04-14,ME,0
2025-04-15,ME,0
2025-04-16,ME,0
2025-03-16,MI,1
2025-03-17,MI,2
2025-03-18,MI,3
2025-03-19,MI,1
2025-03-20,MI,0
2025-03-21,MI,2
2025-03-22,MI,0
2025-03-23,MI,1
2025-03-24,MI,0
2025-03-25,MI,1
2025-03-26,MI,0
2025-03-27,MI,0
2025-03-28,MI,0
2025-03-29,MI,0
2025-03-30,MI,0
2025-03-31,MI,0
2025-04-01,MI,0
2025-04-02,MI,0
2025-04-03,MI,0
2025-04-04,MI,0
2025-04-05,MI,0
2025-04-06,MI,0
2025-04-07,MI,0
2025-04-08,MI,0
2025-04-09,MI,0
2025-04-10,MI,0
2025-04-11,MI,0
2025-04-12,MI,0
2025-04-13,MI,0
2025-04-14,MI,0
2025-04-15,MI,0
2025-04-16,MI,0
2025-03-16,MN,0
2025-03-17,MN,0
2025-03-18,MN,0
2025-03-19,MN,0
2025-03-20,MN,0
2025-03-21,MN,0
2025-03-22,MN,0
2025-03-23,MN,0
2025-03-24,MN,0
2025-03-25,MN,0
2025-03-26,MN,0
2025-03-27,MN,0
2025-03-28,MN,0
2025-03-29,MN,0
2025-03-30,MN,0
2025-03-31,MN,0
2025-04-01,MN,0
2025-04-02,MN,0
2025-04-03,MN,0
2025-04-04,MN,0
2025-04-05,MN,0
2025-04-06,MN,0
2025-04-07,MN,0
2025-04-08,MN,0
2025-04-09,MN,0
2025-04-10,MN,0
2025-04-11,MN,0
2025-04-12,MN,0
2025-04-13,MN,0
2025-04-14,MN,0
2025-04-15,MN,0
2025-04-16,MN,0
2025-03-16,MO,0
2025-03-17,MO,0
2025-03-18,MO,0
2025-03-19,MO,0
2025-03-20,MO,0
2025-03-21,MO,0
2025-03-22,MO,0
2025-03-23,MO,0
2025-03-24,MO,0
2025-03-25,MO,0
2025-03-26,MO,0
2025-03-27,MO,0
2025-03-28,MO,0
2025-03-29,MO,0
2025-03-30,MO,0
2025-03-31,MO,0
2025-04-01,MO,0
2025-04-02,MO,0
2025-04-03,MO,0
2025-04-04,MO,0
2025-04-05,MO,0
2025-04-06,MO,0
2025-04-07,MO,0
2025-04-08,MO,0
2025-04-09,MO,0
2025-04-10,MO,0
2025-04-11,MO,0
2025-04-12,MO,0
2025-04-13,MO,0
2025-04-14,MO,0
2025-04-15,MO,0
2025-04-16,MO,0
2025-03-16,MS,0
2025-03-17,MS,0
2025-03-18,MS,0
2025-03-19,MS,0
2025-03-20,MS,0
2025-03-21,MS,0
2025-03-22,MS,0
2025-03-23,MS,0
2025-03-24,MS,0
2025-03-25,MS,0
2025-03-26,MS,0
2025-03-27,MS,0
2025-03-28,MS,0
2025-03-29,MS,0
2025-03-30,MS,0
2025-03-31,MS,0
2025-04-01,MS,0
2025-04-02,MS,0
2025-04-03,MS,0
2025-04-04,MS,0
2025-04-05,MS,0
2025-04-06,MS,0
2025-04-07,MS,0
2025-04-08,MS,0
2025-04-09,MS,0
2025-04-10,MS,0
2025-04-11,MS,0
2025-04-12,MS,0
2025-04-13,MS,0
2025-04-14,MS,0
2025-04-15,MS,0
2025-04-16,MS,0
2025-03-16,MT,0
2025-03-17,MT,0
2025-03-18,MT,0
2025-03-19,MT,0
2025-03-20,MT,0
2025-03-21,MT,0
2025-03-22,MT,0
2025-03-23,MT,0
2025-03-24,MT,0
2025-03-25,MT,0
2025-03-26,MT,0
2025-03-27,MT,0
2025-03-28,MT,0
2025-03-29,MT,0
2025-03-30,MT,0
2025-03-31,MT,0
2025-04-01,MT,0
2025-04-02,MT,0
2025-04-03,MT,0
2025-04-04,MT,0
2025-04-05,MT,0
2025-04-06,MT,0
2025-04-07,MT,0
2025-04-08,MT,0
2025-04-09,MT,0
2025-04-10,MT,0
2025-04-11,MT,0
2025-04-12,MT,0
2025-04-13,MT,0
2025-04-14,MT,0
2025-04-15,MT,0
2025-04-16,MT,0
2025-03-16,NC,0
2025-03-17,NC,3
2025-03-18,NC,0
2025-03-19,NC,0
2025-03-20,NC,0
2025-03-21,NC,0
2025-03-22,NC,0
2025-03-23,NC,0
2025-03-24,NC,0
2025-03-25,NC,2
2025-03-26,NC,3
2025-03-27,NC,3
2025-03-28,NC,2
2025-03-29,NC,0
2025-03-30,NC,0
2025-03-31,NC,0
2025-04-01,NC,0
2025-04-02,NC,0
2025-04-03,NC,0
2025-04-04,NC,0
2025-04-05,NC,0
2025-04-06,NC,0
2025-04-07,NC,0
2025-04-08,NC,0
2025-04-09,NC,0
2025-04-10,NC,0
2025-04-11,NC,0
2025-04-12,NC,0
2025-04-13,NC,0
2025-04-14,NC,0
2025-04-15,NC,0
2025-04-16,NC,0
2025-03-16,ND,0
2025-03-17,ND,0
2025-03-18,ND,0
2025-03-19,ND,0
2025-03-20,ND,0
2025-03-21,ND,0
2025-03-22,ND,0
2025-03-23,ND,0
2025-03-24,ND,0
2025-03-25,ND,0
2025-03-26,ND,0
2025-03-27,ND,0
2025-03-28,ND,0
2025-03-29,ND,0
2025-03-30,ND,0
2025-03-31,ND,0
2025-04-01,ND,0
2025-04-02,ND,0
2025-04-03,ND,0
2025-04-04,ND,0
2025-04-05,ND,0
2025-04-06,ND,0
2025-04-07,ND,0
2025-04-08,ND,0
2025-04-09,ND,0
2025-04-10,ND,0
2025-04-11,ND,0
2025-04-12,ND,0
2025-04-13,ND,0
2025-04-14,ND,0
2025-04-15,ND,0
2025-04-16,ND,0
2025-03-16,NE,0
2025-03-17,NE,0
2025-03-18,NE,0
2025-03-19,NE,0
2025-03-20,NE,0
2025-03-21,NE,0
2025-03-22,NE,0
2025-03-23,NE,0
2025-03-24,NE,0
2025-03-25,NE,0
2025-03-26,NE,0
2025-03-27,NE,0
2025-03-28,NE,0
2025-03-29,NE,0
2025-03-30,NE,0
2025-03-31,NE,0
2025-04-01,NE,0
2025-04-02,NE,0
2025-04-03,NE,0
2025-04-04,NE,0
2025-04-05,NE,0
2025-04-06,NE,0
2025-04-07,NE,0
2025-04-08,NE,0
2025-04-09,NE,0
2025-04-10,NE,0
2025-04-11,NE,0
2025-04-12,NE,0
2025-04-13,NE,0
2025-04-14,NE,0
2025-04-15,NE,0
2025-04-16,NE,0
2025-03-16,NH,0
2025-03-17,NH,0
2025-03-18,NH,0
2025-03-19,NH,0
2025-03-20,NH,0
2025-03-21,NH,0
2025-03-22,NH,0
2025-03-23,NH,0
2025-03-24,NH,0
2025-03-25,NH,0
2025-03-26,NH,0
2025-03-27,NH,0
2025-03-28,NH,0
2025-03-29,NH,0
2025-03-30,NH,0
2025-03-31,NH,0
2025-04-01,NH,0
2025-04-02,NH,0
2025-04-03,NH,0
2025-04-04,NH,0
2025-04-05,NH,0
2025-04-06,NH,0
2025-04-07,NH,0
2025-04-08,NH,0
2025-04-09,NH,0
2025-04-10,NH,0
2025-04-11,NH,0
2025-04-12,NH,0
2025-04-13,NH,0
2025-04-14,NH,0
2025-04-15,NH,0
2025-04-16,NH,0
2025-03-16,NJ,0
2025-03-17,NJ,0
2025-03-18,NJ,0
2025-03-19,NJ,0
2025-03-20,NJ,0
2025-03-21,NJ,0
2025-03-22,NJ,0
2025-03-23,NJ,0
2025-03-24,NJ,6
2025-03-25,NJ,24
2025-03-26,NJ,21
2025-03-27,NJ,16
2025-03-28,NJ,10
2025-03-29,NJ,0
2025-03-30,NJ,0
2025-03-31,NJ,0
2025-04-01,NJ,0
2025-04-02,NJ,0
2025-04-03,NJ,0
2025-04-04,NJ,0
2025-04-05,NJ,0
2025-04-06,NJ,0
2025-04-07,NJ,0
2025-04-08,NJ,0
2025-04-09,NJ,0
2025-04-10,NJ,0
2025-04-11,NJ,0
2025-04-12,NJ,0
2025-04-13,NJ,0
2025-04-14,NJ,0
2025-04-15,NJ,0
2025-04-16,NJ,0
2025-03-16,NM,0
2025-03-17,NM,0
2025-03-18,NM,0
2025-03-19,NM,0
2025-03-20,NM,0
2025-03-21,NM,0
2025-03-22,NM,0
2025-03-23,NM,0
2025-03-24,NM,0
2025-03-25,NM,0
2025-03-26,NM,0
2025-03-27,NM,0
2025-03-28,NM,0
2025-03-29,NM,0
2025-03-30,NM,0
2025-03-31,NM,0
2025-04-01,NM,0
2025-04-02,NM,0
2025-04-03,NM,0
2025-04-04,NM,0
2025-04-05,NM,0
2025-04-06,NM,0
2025-04-07,NM,0
2025-04-08,NM,0
2025-04-09,NM,0
2025-04-10,NM,0
2025-04-11,NM,0
2025-04-12,NM,0
2025-04-13,NM,0
2025-04-14,NM,0
2025-04-15,NM,0
2025-04-16,NM,0
2025-03-16,NV,0
2025-03-17,NV,0
2025-03-18,NV,0
2025-03-19,NV,0
2025-03-20,NV,0
2025-03-21,NV,0
2025-03-22,NV,0
2025-03-23,NV,0
2025-03-24,NV,0
2025-03-25,NV,0
2025-03-26,NV,0
2025-03-27,NV,0
2025-03-28,NV,0
2025-03-29,NV,0
2025-03-30,NV,0
2025-03-31,NV,0
2025-04-01,NV,0
2025-04-02,NV,0
2025-04-03,NV,0
2025-04-04,NV,0
2025-04-05,NV,0
2025-04-06,NV,0
2025-04-07,NV,0
2025-04-08,NV,0
2025-04-09,NV,0
2025-04-10,NV,0
2025-04-11,NV,0
2025-04-12,NV,0
2025-04-13,NV,0
2025-04-14,NV,0
2025-04-15,NV,0
2025-04-16,NV,0
2025-03-16,NY,24
2025-03-17,NY,35
2025-03-18,NY,21
2025-03-19,NY,20
2025-03-20,NY,28
2025-03-21,NY,23
2025-03-22,NY,19
2025-03-23,NY,16
2025-03-24,NY,50
2025-03-25,NY,34
2025-03-26,NY,19
2025-03-27,NY,25
2025-03-28,NY,26
2025-03-29,NY,6
2025-03-30,NY,22
2025-03-31,NY,19
2025-04-01,NY,9
2025-04-02,NY,4
2025-04-03,NY,1
2025-04-04,NY,0
2025-04-05,NY,0
2025-04-06,NY,0
2025-04-07,NY,0
2025-04-08,NY,0
2025-04-09,NY,0
2025-04-10,NY,0
2025-04-11,NY,0
2025-04-12,NY,0
2025-04-13,NY,0
2025-04-14,NY,0
2025-04-15,NY,0
2025-04-16,NY,0
2025-03-16,OH,0
2025-03-17,OH,0
2025-03-18,OH,0
2025-03-19,OH,0
2025-03-20,OH,0
2025-03-21,OH,0
2025-03-22,OH,0
2025-03-23,OH,0
2025-03-24,OH,0
2025-03-25,OH,1
2025-03-26,OH,0
2025-03-27,OH,0
2025-03-28,OH,0
2025-03-29,OH,0
2025-03-30,OH,0
2025-03-31,OH,0
2025-04-01,OH,0
2025-04-02,OH,0
2025-04-03,OH,0
2025-04-04,OH,0
2025-04-05,OH,0
2025-04-06,OH,0
2025-04-07,OH,0
2025-04-08,OH,0
2025-04-09,OH,0
2025-04-10,OH,0
2025-04-11,OH,0
2025-04-12,OH,0
2025-04-13,OH,0
2025-04-14,OH,0
2025-04-15,OH,0
2025-04-16,OH,0
2025-03-16,OK,0
2025-03-17,OK,0
2025-03-18,OK,0
2025-03-19,OK,0
2025-03-20,OK,0
2025-03-21,OK,0
2025-03-22,OK,0
2025-03-23,OK,0
